avg_star,num_sold_time,price,variation,product_id,shop_id,product_name,brand,storage,origin,type,skin_kind,is_5_star,is_4_star,is_3_star,is_2_star,is_1_star,is_commented,is_image,num_rating,processed_description,expiry,send_from,image_path
4.6,3000,40000.0,one_variation,10,8,[Chính Hãng] Sữa Rửa Mặt Simple Gel Kind To Skin Refreshing Facial Wash Gel 150ml,no_brand,323.0,no_origin,no_type,no_skin,735,70,22,16,39,404,287,882,thông_tin thương_hiệu simple là nhãn_hiệu đến từ anh quốc với các dòng sản_phẩm chuyên về chăm_sóc da đặc_biệt là cho da nhạy_cảm phương_châm của simple là mang đến các sản_phẩm dịu nhẹ lành_tính nhưng cung_cấp đầy_đủ các dưỡng chất mà da bạn yêu_thích vê sản_phẩm sữa rửa mặt simple là sự hòa_hợp hoàn_hảo giữa các thành_phần giúp nhẹ_nhàng làm sạch da mà không làm mất đi độ_ẩm tự_nhiên của da trả lại làn da mềm_mại tươi_mát sản_phẩm không chứa hương_liệu phụ_gia không cần_thiết và đã được kiểm_nghiệm da_liễu phù_hợp với mọi loại da kể_cả da nhạy_cảm công_dụng sữa rửa mặt simple cho bạn một làn da ẩm mềm mịn nhẹ dịu sạch sâu dưới lỗ chân_lông ngay cả với da_khô sản_phẩm cũng đồng_thời cung_cấp nước giữ ẩm giúp da luôn căng bóng tươi hồng gel tạo bọt nhẹ_nhàng cuốn_đi lớp bụi bẩn bám sâu dưới bề_mặt da cặn trang_điểm tế_bào chết trả lại cho bạn một làn da tươi_mát sạch khuẩn sử_dụng hằng ngày thích_hợp với mọi loại da bởi có thành_phần lành_tính nước tinh_lọc 3 lần có trong sữa rửa mặt vừa tạo độ_ẩm cho da vitamin giúp da khỏe phục_hồi sâu từ bên trong four_leaf_clover thành_phần chính sữa rửa mặt dạng gel simple kind to skin facial wash với những thành_phần dịu nhẹ nhất như pro vitamin b5 khi tiếp_xúc với da sẽ giúp phân_giải lượng dầu thừa giúp giảm hình_thành mụn đồng_thời hỗ_trợ se nhỏ lỗ chân_lông 1 thành_phần rất có_ích với da dầu vitamin e giữ vai_trò giữ ẩm làm mềm và mịn da một làn da đủ ẩm và mịn là tiền_đề tốt cho công_cuộc chống lão_hóa ngoài ra em này không chứa sodium laureth sulfate và 10 soap fre cực_kì thích_hợp và tốt cho làn da nhạy_cảm thành_phần không chứa xà_phòng nên em này tạo bọt rất ít sau khi rửa mặt cảm_giác da mặt hơi nhớt do không chứa xà_phòng nên em này sau khi sử_dụng vẫn cho bạn một làn da ẩm mướt và không hề gây khô da cách dùng bước_1 làm ướt mặt với nước ấm bước 2 dùng một lượng nhỏ sữa rửa mặt vào lòng bàn_tay và tạo bọt bước 3 masage nhẹ_nhàng toàn_bộ khuôn_mặt bước 4 rửa sạch với nước ấm tránh vùng mắt mỏng_manh glowing_star cam_kết của shop 10 hàng_hóa nguồn_gốc xuất_xứ rõ_ràng chính hãng 10 hàng thật giống hình và luôn có ảnh_thật trên tay tất_cả đơn hàng của anh_chị đều được đóng_gói cẩn_thận và shop sẽ giao hàng cho bên vận_chuyển nhanh nhất đổi trả miễn_phí tận nhà nếu hàng_hóa lỗi do nhà_sản_xuất nhà bán hàng vận_chuyển simple lamsach,no_expiry,tp. hồ chí minh,425719485_11341289197.mp4
4.9,410,160000.0,"['FULL SIZE 200ML', 'CHIẾT 50ML']",11,9,Sữa Rửa Mặt Làm Sạch Bio Sebium Moussant 200ml,no_brand,3.0,no_origin,no_type,no_skin,128,1,1,0,1,76,67,131,làm sạch nhẹ_nhàng hạn_chế tiết bã_nhờn ngăn_ngừa bít lỗ chân_lông an_toàn cho da mặt và mắt hương thơm nhẹ không gây mụn không làm khô da không chứa xà_phòng,no_expiry,hà nội,10154407_15242612310.jpg
3.5,4,32000.0,one_variation,12,10,Sữa Rửa Mặt Simple Kind To Skin 150ml,no_brand,300.0,no_origin,no_type,no_skin,1,0,0,1,0,1,1,2,sữa rửa mặt simple kind to skin 150 ml trọng_lượng 150 ml công_dụng sữa rửa mặt simple kind to skin facial wash kết_cấu gel trong cùng công_thức không chứa dầu nhẹ_nhàng làm sạch da lấy đi bụi bẩn cùng bã_nhờn dư_thừa mang lại làn da với lỗ chân_lông thông_thoáng giảm nguy_cơ hình_thành mụn trứng_cá và mụn đầu_đen công_thức của simple với độ_ph cân_bằng sẽ giúp làn da không bị khô căng rát sau khi rửa mặt mà ngược lại cảm_giác tươi_mát cùng làn da mướt mịn là những gì sữa rửa mặt simple kind to skin facial wash mang đến hướng_dẫn sử_dụng sữa rửa mặt thích_hợp dùng 2 lần sáng tối mỗi ngày cho da thường da hỗn_hợp da dầu mụn và da nhạy_cảm,no_expiry,tp. hồ chí minh,492888606_18739266619.jpg
5.0,9900,130000.0,one_variation,13,11,"Gel Rửa Mặt Cosrx Tràm Trà, 0.5% BHA Độ pH Thấp Low pH Good Morning Gel Cleanser 150ml - Hasaki - Sản phẩm chính hãng",COSRX,418.0,no_origin,no_type,no_skin,3100,57,20,1,5,1500,1400,3183,gel rửa mặt cosrx tràm trà 0 5 bha có độ_ph thấp 150 ml là dòng sữa rửa mặt đến từ thương_hiệu mỹ_phẩm cosrx của hàn quốc với độ_ph lý_tưởng 4 5 5 5 sản_phẩm an_toàn và dịu nhẹ trên mọi làn da ngay cả làn da nhạy_cảm và da mụn gel rửa mặt chứa 0 5 bha tự_nhiên và chiết_xuất tràm trà làm sạch sâu lỗ chân_lông hỗ_trợ kháng_khuẩn làm sạch mụn đồng_thời tẩy da chết nhẹ_nhàng hiện sản_phẩm gel rửa mặt cosrx low ph god morning gel cleanser 150 ml đã có_mặt tại hasaki loại da phù_hợp sản_phẩm phù_hợp với mọi loại da đặc_biệt da nhạy_cảm da_khô và da mụn giải_pháp tình_trạng da_da nhạy_cảm dễ lên mụn da_khô sần hay có tế_bào chết ưu_thế nổi_bật độ_ph lý_tưởng 4 5 5 5 không gây khô căng da sau khi rửa mặt giữ độ_ẩm cân_bằng tự_nhiên cho da chiết_xuất tinh dầu_tràm trà kết_hợp với 0 5 bha tự_nhiên có khả_năng kháng_khuẩn loại_bỏ mụn tẩy tế_bào chết nhẹ_nhàng mang lại làn da sạch thoáng alantoin có công_dụng làm dịu dưỡng ẩm làn da giữ da mềm_mại sau khi rửa mặt kết_cấu dạng gel trong suốt và có khả_năng tạo bọt nhẹ_nhàng giúp loại sạch bụi bẩn dư_thừa trên da độ an_toàn không cồn không chất tẩy_rửa không hương_liệu hóa_học không paraben không thử_nghiệm trên động_vật lưu_ý sản_phẩm không chứa hương_liệu nhưng có thành_phần tràm trà và bha do_đó sẽ có mùi hương đặc_biệt từ các thành_phần này hướng_dẫn sử_dụng làm ướt vùng mặt sau đó cho một lượng nhỏ lên tay rồi xoa đều mát_xa nhẹ_nhàng lên_da tránh vùng da mắt rửa_sạch lại bằng nước_sạch hoặc ấm tiếp_tục với các sản_phẩm tiếp_theo trong chu_trình dưỡng da bảo_quản nơi khô_ráo thoáng mát tránh ánh nắng trực_tiếp nơi có nhiệt_độ cao hoặc ẩm_ướt đậy nắp kín sau khi sử_dụng hạn sử_dụng 3 năm kể từ ngày sản_xuất dung_tích 150 ml thương_hiệu cosrx xuất_xứ thương_hiệu hàn quốc sản_xuất tại hàn quốc cosrx,no_expiry,tp. hồ chí minh,18644537_11920972786.jpg
4.7,3700,19000.0,one_variation,14,12,Sữa rửa mặt trà xanh mẫu mới,no_brand,7499.0,no_origin,no_type,Mọi loại da,565,42,27,13,19,320,223,666,herb sữa rửa mặt trà xanh gren tea foam herb seedling sữa rửa mặt trà xanh có tác_động dịu nhẹ nhưng giúp làm sạch loại_bỏ cặn bẩn thành_phần bao_gồm 8 chiết_xuất lá trà xanh tự_nhiên nguyên_chất giàu độ_ẩm và các thành_phần chống oxy_hóa sữa rửa mặt trà xanh sẽ giúp làn da bạn luôn mềm_mại và căng mịn seedling gren tea foam chiết_xuất từ lá trà xanh đảo jeju và các thành_phần chống oxi_hóa và kaolin không chỉ giúp loại_bỏ nhẹ_nhàng lớp trang_điểm mà_còn cả các tạp_chất ở lỗ chân_lông cho làn da mịn_màng sáng khỏe seedling khuyên dùng gren tea pure foam là sữa rửa mặt dành cho hầu_hết các loại da kể_cả da nhạy_cảm làm sạch bã_nhờn bụi bẩn tận sâu trong lỗ chân_lông seedling loại_bỏ nhẹ_nhàng lớp trang_điểm mà_còn cả các tạp_chất ở lỗ chân_lông cho làn da mịn_màng sáng khỏe seedling làm sạch bã_nhờn bụi bẩn tận sâu trong lỗ chân_lông giúp ngăn_ngừa và điều_trị mụn hiệu_quả recycling_symbol với công_thức 5 không các sản_phẩm trong dòng gren tea đảm_bảo sẽ tuyệt_đối an_toàn cho mọi làn da kể_cả da nhạy_cảm recycling_symbol em này có mùi trà xanh rất thơm kiểu nhẹ_nhàng man_mát sảng_khoái khiến người sử_dụng cảm_thấy thư_giãn vô_cùng mỗi khi rửa mặt,no_expiry,hà nội,22030358_5751760776.jpg
5.0,216,72000.0,"['ngừa mụn', 'trắng da', 'ngừa nám']",15,13,Sữa rửa mặt Samsara 100ml,no_brand,72.0,Việt Nam,dạng sánh,Mọi loại da,35,1,0,0,0,12,10,36,kem rửa mặt ngừa mụn samsara trắng được nghiên_cứu với công_thức độc_đáo mang đến hiệu_quả hoàn_hảo loại_bỏ các chất bụi bẩn từ tận sâu lỗ chân_lông ngăn_ngừa tiềm_ẩn sự hình_thành mụn mới giúp se lỗ chân_lông cải_thiện da mịn_màng sau khi hết mụn giảm_thiểu tác_hại của ánh mặt_trời với da mang lại một làn da trắng hồng láng mịn,24,tp. hồ chí minh,191939293_6706769027.jpg
4.8,122,115000.0,one_variation,16,14,Sữa rửa mặt Dr.Pepti GALACTO CLEANSING FOAM,Dr.Pepti+,949.0,Hàn Quốc,no_type,Mọi loại da,23,0,0,0,1,8,6,24,sữa rửa mặt galacto foam với thành_phần chứa chiết_xuất từ thành_phần thảo dược tự_nhiên giúp làm sạch sâu da dịu nhẹ cho lỗ chân_lông thông_thoáng ngăn_ngừa mụn điểm nổi bất_nhất chính là giữ cho da có độ_ẩm tự_nhiên và dưỡng da trắn g sáng sữa rửa mặt dr pepti galacto giúp lấy đi những bụi bẩn chất nhờn nằm sâu bên trong da bên_cạnh đó các thành_phần dưỡng da quan_trọng galacto foam sẽ cung_cấp độ ẩm những dưỡng chất có trong sản_phẩm mang tới làn da trắng sáng rạng_rỡ hơn bao_giờ hết galacto foam không chỉ có tác_dụng giúp làm sạch sâu mà_còn làm trắn g da giảm các vết thâm sạm trên bề_mặt da đồng_thời ngăn_ngừa điều_tiết các vấn_đề dầu_nhờn trên da mặt bạn sẽ có cảm_giác da thật sạch căng bóng sau mỗi lần rửa mặt được chiết_xuất từ 10 thành_phần tự_nhiên galacto foam phù_hợp với mọi loại da đặc_biệt phù_hợp với da_dầu và da nhờn kể_cả làn da nhạy_cảm và dễ kích ứng với mỹ_phẩm,24,tp. hồ chí minh,224928155_3081638442.jpg
5.0,6,223500.0,"['1 (500g)', 'mua 2 tặng 1']",17,15,sữa rửa mặt Sữa Rửa Mặt Dưỡng Ẩm Làm Trắng Da Axit Amin Axit Salicylic Kiểm Soát Dầu 500g Làm sạch sâu thu nhỏ lỗ chân l,no_brand,2591.0,Trung Quốc,dạng kem,Mọi loại da,6,0,0,0,0,6,6,6,sparkles tên sản_phẩm sữa rửa mặt axit_amin kiểm_soát dầu axit 50 g sparkles hiệu_quả cân bằng dầu nước kiểm_soát dầu giữ ẩm bảo_trì độ_ẩm làm sạch sâu sparkles thành_phần cốt acid glycine dừa amide backhand_index_pointing_down rose backhand_index_pointing_down rose nhiều chức_năng làm sạch nhẹ_nhàng red_heart làm sạch sâu bọt mịn và phong_phú làm sạch bụi bẩn sâu của da red_heart cân_bằng dầu_mỡ làm sạch làn da nhẹ_nhàng và cân_bằng hàm_lượng dầu nước của da red_heart không dễ bị căng sau khi rửa không dễ_dàng căng tức và dễ_dàng rửa sạch đi giữ ẩm và đàn_hồi rose bọt tinh_tế làm sạch sâu không còn sót lại love_letter giữ ẩm cho da nhẹ_nhàng và không căng love_letter bọt tinh_tế vật_lý thâm_nhập sâu vào lỗ chân_lông làm sạch lỗ chân_lông tắc_nghẽn cải_thiện cơ mụn đầu_đen rose thành_phần cốt_lõi sparkles axit axit_amin check_mark axit thành_phần kiểm_soát dầu nhẹ_nhàng làm sạch mà các thành_phần đảng yêu_thích nhất cân_bằng sự tiết dầu check_mark axit_amin đánh_tan sâu lượng dầu thừa sảng_khoái và không bị căng sau khi rửa rose số_lượng lớn chiết_khấu thiết_kế chu_đáo sparkling_heart gói gia_đình dung_tích lớn 50 g check_mark 1 chai lượng 5 chai check_mark 1 chai bằng 5 cái sữa rửa mặt 10 g trên thị_trường sparkling_heart thiết_kế thân_mật crossed_fingers thiết_kế khóa xoay crossed_fingers ngăn_chặn rò_rỉ chất_lỏng trong quá_trình vận_chuyển crossed_fingers đầu bơm thân_mật love_letter 1 lần bơm 1 lần love_letter đủ làm sạch rose sparkles rose cách sử_dụng red_heart 1 ấn nhẹ bóp ra mỗi lần một lượng bơm thì được red_heart 2 trộn với nước để tạo ra một bọt phong_phú để áp_dụng bọt cho khuôn_mặt red_heart 3 nhẹ_nhàng vẽ vòng_tròn masage cẩn_thận rửa các bộ_phận của khu_vực t red_heart 4 sau khi sử_dụng nước_sạch để rửa_sạch và làn da mịn_màng và thông_suốt,no_expiry,hải phòng,892935381_15995812483.jpg
4.7,2000,13000.0,one_variation,18,16,Sữa Rửa Mặt Heyxi Chiết Xuất Lô Hội Làm Sạch Sâu Kiềm Dầu Dưỡng Ẩm Cho Nam Và Nữ HSRM2,no_brand,975.0,Trung Quốc,dạng kem,no_skin,385,38,21,4,7,196,138,455,sữa rửa mặt lô_hội heyxi sữa rửa mặt làm sạch sâu kiểm_soát dầu dưỡng ẩm sữa rửa mặt gel lô_hội dành cho nam và nữ tên sản_phẩm sữa rửa mặt dành cho phụ_nữ đàn_ông trẻ_em phù_hợp với loại da mọi loại da nhờn khô nhạy_cảm hỗn_hợp mức_độ tạo bọt làm sạch bọt loại thương_hiệu sản_phẩm nội_địa_chất_lượng cao thời_gian đảm_bảo chất_lượng 3 năm hàm_lượng tịnh 10 g ml hiệu_quả mỹ_phẩm_cấp ẩm kiểm_soát dầu trang_điểm nước làm sáng màu_da cấp ẩm làm sạch sâu làm mềm da thành_phần và nguyên_liệu lô_hội quy_cách sản_phẩm 10 g,24,tp. hồ chí minh,415318899_12339980805.mp4
5.0,3700,322000.0,"['200ml', '400ml']",19,17,Sữa Rửa Mặt SVR Sebiaclear Gel Moussant Cho Da Dầu Mụn & Loại Bỏ Tế Bào Chết 55ml 200ml 400ml Chính Hãng,SVR,49511.0,Pháp,dạng sánh,"Mọi loại da, Da hỗn hợp, Khô, Bình thường, Nhạy cảm",283,0,0,0,0,29,15,283,sữa rửa mặt svr gel mousant cho da_dầu mụn loại_bỏ tế_bào chết 20 ml 40 ml chính hãng thông_tin sản_phẩm sửa rửa mặt svr cho da_dầu mụn loại_bỏ tế_bào chết thương_hiệu svr xuất_xứ pháp dung 20 ml 40 ml dạng sản_phẩm gel sữa rửa mặt svr gel mousant không c hứa x à p hòng giúp l àm s ạch l oại b ỏ d a c hết một_cách nhẹ_nhàng và làm t hông t hoáng l àn d a khả_năng t ạo b ọt mịn giúp l oại bỏ các chất b ẩn và b ã n hờn d ư thừa mà không làm k hô hay c ăng d a công_dụng sửa rửa mặt svr cho da_dầu mụn loại_bỏ tế_bào chết bạn có_thể muốn loại b ỏ m ụn bằng các sản_phẩm m ạnh nhưng thay vào đó bạn nên sử_dụng sữa rửa nhẹ d ịu n hẹ để ngăn_ngừa k ích ứ ng thêm và không k ích t hích sản_xuất b ã n hờn gel mousant sẽ giúp giải_quyết vấn_đề trên là sữa rửa mặt không chứa x à p hòng nhẹ_nhàng t hanh l ọc và l oại b ỏ t ế bào c hết d a chất gel tạo bọt siêu m ịn giúp loại b ỏ t ạp ch ất và b ã n hờn d ư t hừa mà không làm k hô d a mang lại l àn d a_hoàn_toàn t hông t hoáng t ươi m át và m ềm m ại hướng_dẫn sử_dụng rửa mặt svr cho da_dầu mụn loại_bỏ tế_bào chết sử_dụng mỗi ngày 2 lần vào buổi sáng và tối cho lượng gel rửa mặt_bằng khoảng 1 đồng xu ra tay t ạo bọt và masage lên_da ư ớt sau đó rửa sạch vào buổi tối kết_hợp thêm với nước tẩy_trang svr eau để tẩy_trang giúp làm sạch sâu da hướng_dẫn bảo_quản bảo_quản nơi k hô r áo t hoáng m át tránh á nh nắng t rực t iếp từ m ặt t rời để xa t ầm t ay t rẻ e m svr gel gelsvr,24,tp. hồ chí minh,849418876_17985827493.jpg
4.6,1700,24600.0,one_variation,20,18,Sữa Rửa Mặt NICOR Amino Acid Dưỡng Ẩm 120ml Cho Nam Nữ,no_brand,755.0,no_origin,dạng lỏng,no_skin,356,33,19,11,14,237,156,433,nicor brush head cleanser oil control amino acid cleanser dành cho nam và nữ hiệu nicor tên sản_phẩm sữa rửa mặt axit_amin nội_dung tịnh 120 g loại da nhiều loại da khác nhau thành_phần bạch_tuyết axit_amin glycerin hiệu_quả làm mềm và nuôi_dưỡng da bổ_sung độ_ẩm và dưỡng chất cho da nó làm sạch da của dầu thừa giúp da ngậm_nước và mịn_màng theo_dõi cửa_hàng để nhận phiếu giảm giá,24,nước ngoài,779446567_13995110712.jpg
4.9,1200,45500.0,one_variation,21,19,Sữa rửa mặt nghệ và mật ong collagen x3 [Chính Hãng],no_brand,461.0,Việt Nam,dạng lỏng,Mọi loại da,390,16,1,1,4,145,117,412,hàng chuẩn công_ty không phải hàng loại 9 nhé mọi người backhand_index_pointing_right sửa rửa mặt colagen x3 backhand_index_pointing_right muốn đẹp thì về với e OK_hand da mặt sạch là bước chăm_sóc da đỉnh nhất honeybee sữa rửa mặt colagen x3 honeybee nghệ mật_ong backhand_index_pointing_right công_dụng ribbon trắng da ribbon ngừa mụn ribbon diệt khuẩn ribbon và lấy đi tế_bào chết ribbon tinh_chất nghệ sẽ thắm sâu vào bên trong da ribbon giúp làm mờ các vết thâm trên da ribbon cho bạn lần da tươi_trẻ và sáng mịn honey_pot,24,tp. hồ chí minh,164377582_6981203143.jpg
4.9,18800,47500.0,"['130g', '170g', 'Xanh 130g']",22,20,(chính hãng) Sữa rửa mặt Hatomugi Naturie hạt ý dĩ 130g 170g Nhật Bản,no_brand,599.0,no_origin,no_type,no_skin,4600,136,30,14,10,2600,2300,4790,cách sử_dụng rửa mặt 2 lần vào buổi sáng và tối lấy một lượng kem vừa đủ tạo bọt và thoa lên cùng da đã làm ướt masge nhẹ_nhàng theo chuyển_động vòng_tròn rửa lại mặt_bằng nước_sạch,no_expiry,hà nội,391102704_9644340745.jpg
5.0,4700,59500.0,"['Trắng da 130g', 'Trắng da 170g', 'Xanh da mụn 130g']",23,21,Sữa rửa mặt Hatomugi ý dĩ dưỡng ẩm trắng da Reihaku Cleansing Facial Foam Nhật Bản,HATOMUGI,362.0,Nhật Bản,dạng kem,Mọi loại da,1600,19,8,1,3,751,676,1631,sư a rư a mă t hatomugi y di_dươ ng â m tră ng da foam nhâ t ba n cam kê t chi nh ha ng 10 sữa rửa mặt_trắng da hatomugi foam được chiết_xuất từ các thành_phần thiên_nhiên với thành_phần chính là hạt coix còn gọi_là hạt ý_dĩ giúp da bạn mềm_mại mịn_màng đồng_thời dưỡng cho da trắng sáng chống_viêm và chống lão hóa tốt thành_phần và công_dụng sư a rư a mă t hatomugi sữa rửa mặt hatomugi với thành_phần 10 thiên_nhiên kết_hợp nhiều tha nh phâ n dưỡng da như yến_mạch đào vitamin e b1 b12 và hơn 8 loại axit_amin thiết_yếu làm trắng sáng da vượt_trội hạt ý_dĩ sẽ giúp thải độc_tố da làm săn chắc và chống lão_hóa_da ngoài_ra các bạn nên biết rằng từ tuổi 25 trở đi mỗi năm chúng_ta mất đi từ 1 1 5 colagen nguyên_nhân khiến da chúng_ta bị chùng nhão nhăn do_đó cần trang_bị loại sữa rửa mặt này vì hạt ý_dĩ cũng lập chiến_công không nhỏ trong nhiệm_vụ chống lão_hóa và làm săn chắc da cực tốt khoáng_chất trong sữa thẩm_thấu sâu dưới lớp hạ_bì dưỡng ẩm cho da hiệu_quả vitamin b trong hạt ý_dĩ khống_chế lượng dầu chống_viêm da phòng_chống cháy nắng cải_thiện làn da_khô không chứa_chất bảo_quản paraben hay chất tạo màu gây hại cho da phù_hợp với mọi lứa tuổi phân_loại sản_phẩm sư a rư a mă t hatomugi tuy p tră ng 130 g cho da thươ ng da dâ u dươ ng â m sa ng da tuy p tră ng lơ n 170 g cho da hô n hơ p khô da_khô da la o ho a dươ ng sa ng da nhe nha ng va tăng cươ ng thêm dươ ng â m tuy p xanh_dương cho da mu n da dâ u mu n i t mu n â n la m sa ch tô t_gia m viêm thâm hướng_dẫn sử_dụng sư a rư a mă t hatomugi rửa mặt 2 lần vào buổi sáng và tối lấy một lượng kem vừa đủ tạo bọt và thoa lên_da mặt đã làm ướt masage nhẹ_nhàng theo chuyển_động vòng_tròn rửa lại mặt_bằng nước_sạch check_mark_button marie japan cam_kết check_mark_button cherry_blossom các sản_phẩm được nhập_khẩu chính hãng đạt tiêu_chuẩn về chất_lượng và an_toàn cherry_blossom luôn sẵn_sàng giải_đáp mọi thắc_mắc về sản_phẩm cũng như dịch_vụ của shop xin quý_khách hãy chat ngay với shop để được tư_vấn và hỗ_trợ cherry_blossom hỗ_trợ đổi trả sản_phẩm theo chính_sách của shope red_heart marie japan xin cảm_ơn quý_khách đã tin_tưởng và sử_dụng sản_phẩm của shop_shop sẽ không ngừng cải_tiến mang lại những dòng sản_phẩm và dịch_vụ tốt nhất đến tay khách_hàng red_heart,no_expiry,tp. hồ chí minh,83432445_10147715751.mp4
4.9,6800,147000.0,one_variation,24,22,[MUA 1 TẶNG 1] Sữa rửa mặt dành cho da mụn Senka perfect whip acne care 100g,SENKA,28.0,no_origin,no_type,no_skin,2500,73,18,2,16,1400,1300,2609,quà tặng mua 1 tặng 1 có sẵn trong giỏ hàng thành_phần ngăn_ngừa mụn chiết_xuất từ hoa_cúc từ vùng kyoto nhật bản thành_phần acid thuộc nhóm bha có khả_năng loại_bỏ tế_bào chết hiệu_quả giúp ngăn_chặn tình_trạng mụn do bít tắt lỗ chân_lông acid còn giúp loại_bỏ lượng dầu thừa trên da và làm ổn_định cấu_trúc da kích_thích quá_trình tái_tạo tế_bào da mới mịn_màng và rạng_rỡ hơn chiết_xuất tơ_tằm trắng gấp đôi acid kết_hợp với công_nghệ_dưỡng ẩm độc_quyền từ shiseido bảo_vệ màn ẩm tự_nhiên của da mang lại hiệu_quả dưỡng ẩm chuyên_sâu giúp da mềm và ẩm mịn sau rửa mặt 1 công_dụng sản_phẩm bọt tơ_tằm trắng mịn kết_hợp với acid giúp làm sạch bụi bẩn bã_nhờn tế_bào da chết nằm sâu trong lỗ chân_lông giúp giảm nhờn bóng dầu bảo_vệ da trước những tác_nhân gây mụn đồng_thời chiết_xuất hoa_cúc vùng kyoto nhật bản giúp chống oxi_hóa thanh_lọc cung_cấp độ ẩm cho làn da sạch thoáng ẩm mịn sáng rạng_rỡ 2 hướng_dẫn sử_dụng làm ướt tay lấy một lượng vừa đủ khoảng 2 3 cm ra lòng bàn_tay tạo thật nhiều bọt với một_ít nước mát_xa da mặt với bọt theo chuyển_động tròn rửa lại thật sạch với nước 3 thông_tin khác thông_tin dị_ứng nếu có không có hướng_dẫn bảo_quản tránh nơi có nhiệt_độ cao hoặc tiếp_xúc trực_tiếp với ánh nắng mặt_trời ngưng sử_dụng ngay khi có biểu_hiện kích ứng và hỏi ý_kiến bác_sĩ ngày sản_xuất xem mfg trên bao_bì hạn sử_dụng 3 năm kể từ ngày sản_xuất xuâ t xư thương_hiệu nhật bản nơi sản_xuất công_ty tnh shiseido việt nam,no_expiry,tp. hồ chí minh,27495213_8789020831.jpg
4.9,1100,240000.0,"['500ml（Phiên bản cũ）', 'Gia cố bao bì']",25,23,【💯hàng thật】Sữa Rửa Mặt cetaphil Gentle Skin Cleanser 500ml,Cetaphil,826.0,no_origin,no_type,no_skin,51,3,0,1,0,32,31,55,check_mark_button giới_thiệu sữa rửa mặt cetaphil với công_thức đặc_biệt để loại_bỏ chất nhờn trên mặt tẩy sạch bụi bẩn và trang_điểm mà không làm cho da bạn bị khô ráp cho bạn cảm_giác sảng_khoái tươi_mát và sạch_sẽ không gây kích ứng cho mặt tay và cơ_thể giúp da giữ được độ_ẩm cần_thiết để lại cảm_giác làn da mềm_mại mịn_màng và khỏe_mạnh check_mark_button thông_tin sản_phẩm xuất_xứ nước hiệu lượng 50 ml check_mark_button công sạch da an_toàn loại_bỏ tạp_chất và bụi bẩn trên da nhẹ_nhàng mà hiệu_quả không làm kích ứng cấp_độ ẩm cho da mềm_mại không bị khô căng sau khi rửa được tình_trạng khô và kích ứng bỏ nhẹ_nhàng bụi bẩn lớp trang_điểm mà không gây ảnh_hưởng xấu đến làn da của bạn làm sạch dịu nhẹ và giúp làn da duy_trì độ_ẩm tự_nhiên check_mark_button hướng_dẫn cách tiên làm ướt da mặt với đó cho một lượng sản_phẩm vừa đủ và thoa đều lên mặt kết_hợp thực_hiện masage nhẹ_nhàng trong khoảng 2 3 phút để thư_giãn cũng như giúp loại_bỏ bụi bẩn bám trên da một_cách nhẹ sạch lại với nước và dùng khăn hoặc bông coton nhẹ_nhàng thấm khô nước trên mặt warning lưu_ý chỉ dùng ngoài_da không bôi lên vết_thương sử_dụng khi da bị di_ứng houses chuyên sỉ lẻ mỹ_phẩm cao_cấp cam_kết auth 10,no_expiry,tp. hồ chí minh,847763581_19967193547.jpg
